filename	year	token	sentence	context
195315.xml	1953	Erzähler	Sie können dort nicht in derselben grammatisch-logischen Weise nachgewiesen werden wie bei dieser , weil die fiktiven Gestalten „ für sich “ sind und sozusagen keine Kontamination mit einem nicht-fiktiven Faktor , dem Erzähler ? / sub möglich ist .	Daß sich dies so verhält , hat aber seine erkenntnistheoretische Ursache darin , daß auch die dramatische Handlung eine Fiktion ist und eben deshalb so wenig als eine gegenwärtige wie die epische als eine vergangene gestaltet ist|- eine gegenwärtige hinsichtlich des realen Zeit-Raum-Systems , das im Drama so wenig gültig ist wie im Roman . Nun sind allerdings die Merkmale der Fiktion beim Drama schwerer erkenn- und bestimmbar als bei der Erzählung . Ihr „ Ich-Jetzt-Hier “ stellt sich selber dar , und eben dieser Umstand eliminiert von vornherein die Schwierigkeit , es als fiktives Jetzt und Hier überhaupt erst nach weisen zu müssen . Es fehlen gerade die sprachlichen Indizien , die sich aus der präteritiven Erzählungsform ergeben .
195315.xml	1953	Erzähler	Der Erzähler , meint etwa O. Jespersen , „ steps outside the frame of history , visualizing and representing what hap-pened in the past as if it were present before his eyes “ , um nur eine der überall gleich oder ähnlich lautenden Erklärungen dieser Form anzuführen .	J ) as Präteritum ist ja das einzige Tempus , das den Charakter der Faktizität völlig adäquat ausdrückt . Auch das Prä-als ein Mittel aufgefaßt wird , die Handlung „ gegenwärtiger “ , dramatischer und wirklichkeitsnaher zu machen . Wenn man jedoch einmal das Experiment macht , dieses Präsens überall , wo es vorkommt , wieder durch das Imperfekt zu ersetzen , wird man bemerken , daß hinsichtlich der „ Gegenwärtigkeit “ , nämlich der Anschaulichkeit und Lebendigkeit der Handlung oder Szene keine Veränderung erfolgt’ ist und also die Anschaulichkeit nicht auf dem historischen Präsens beruht . Denn es ist wiederum nicht die reale Gegenwart des Erzähler- und Leser-Ichs , die hier , wie die Theoretiker meinen , im Spiele ist , sondern die fiktive Gegenwärtigkeit der Romangestalten .
195315.xml	1953	Erzähler-	Denn es ist wiederum nicht die reale Gegenwart des Erzähler- und Leser-Ichs , die hier , wie die Theoretiker meinen , im Spiele ist , sondern die fiktive Gegenwärtigkeit der Romangestalten .	Der Erzähler , meint etwa O. Jespersen , „ steps outside the frame of history , visualizing and representing what hap-pened in the past as if it were present before his eyes “ , um nur eine der überall gleich oder ähnlich lautenden Erklärungen dieser Form anzuführen . Wenn man jedoch einmal das Experiment macht , dieses Präsens überall , wo es vorkommt , wieder durch das Imperfekt zu ersetzen , wird man bemerken , daß hinsichtlich der „ Gegenwärtigkeit “ , nämlich der Anschaulichkeit und Lebendigkeit der Handlung oder Szene keine Veränderung erfolgt’ ist und also die Anschaulichkeit nicht auf dem historischen Präsens beruht . Das historische Präsens ist wie die erlebte Rede und der Dialog nur ein Ausdruck für die Fiktivität der Handlung und der Gestalten , nämlich ein Mittel , ihr fiktives Jetzt und Hier zu unterstreichen . Der Erzähler , der es anwendet , entfernt sich damit nicht , wie Jespersen meint , aus dem Rahmen der Geschichte , sondern tritt sozusagen tiefer in ihn , d. i. den Raum oder das „ Feld “ der Fiktion ein .
195315.xml	1953	Erzähler	Der Erzähler , der es anwendet , entfernt sich damit nicht , wie Jespersen meint , aus dem Rahmen der Geschichte , sondern tritt sozusagen tiefer in ihn , d. i. den Raum oder das „ Feld “ der Fiktion ein .	Denn es ist wiederum nicht die reale Gegenwart des Erzähler- und Leser-Ichs , die hier , wie die Theoretiker meinen , im Spiele ist , sondern die fiktive Gegenwärtigkeit der Romangestalten . Das historische Präsens ist wie die erlebte Rede und der Dialog nur ein Ausdruck für die Fiktivität der Handlung und der Gestalten , nämlich ein Mittel , ihr fiktives Jetzt und Hier zu unterstreichen . Da aber das Präteritum der Fiktion keineswegs die Vorstellung von Vergangenem erweckt und die Wirkung oder die Illusion des fiktiven Jetzt und Hier gar nicht beeinträchtigt , so erübrigt sich im Grunde die Unterstreichung durch das historische Präsens . Ja , daß es eher störend wirkt und angewandt in zu großem Ausmaß einen schlechten Geschmack des Autors verrät -wofür Werfels ganz im Präsens geschriebener Roman 'Bernadette 5 ein Beispiel ist - ist gelegentlich bemerkt worden .
195315.xml	1953	Erzähler	Es schließt mehrere , mindestens aber zwei Bedeutungen des 1 Präsens ein , und untersucht man diese Mehrdeutigkeit genauer , ergibt sich , daß sie auf der eigentümlichen , , Grenzsituation “ beruht , in der sich der die fiktive Handlung wiedergebende , interpretierende „ Erzähler “ befindet .	Der Grund für dies ästhetische Mißbehagen dürfte eben darin zu suchen sein , daß dem Präsens die Eigenschaft der Faktizität nicht in derselben eindeutigen Weise anhaftet wie dem Präteritum . - Hingewiesen sei nur noch darauf , daß , wie das Beispiel aus Stifters 'Hochwald 5 zeigte , nicht jedes Präsens in der Erzählung ein historisches ist , sondern in manchen Fällen mit dem noch anwesenden oder sich wieder einmischenden Erzähler-Ich zusammenhängt . Von der semantischen Funktion des historischen Präsens her erhellt sich , wenn auch nur zum Teil , nun auch das oben erwähnte ( die fiktive Handlung ) f reproduzierende Präsens , das von sehr komplizierter semantischer j Struktur ist . Wenn d er Interpret berichtet : Wilhelm Meister ist ein junger Kaufmann , der sich in diesem Berufe eingeschränkt fühlt und den Wunsch hat , seine Persönlichkeit auszubilden . Er begibt sich auf Reisen , schließt sich einer Schauspielertruppe an , kommt mit dieser auf ein gräfliches Schloß usw. - schrieben , aber , wie mir scheint , nicht durchweg befriedigend erhellt hat ( Praes . hist , und Praet . in der altisländ. Saga , Basel 1951 ) .
195315.xml	1953	Erzählers	Mit der inneren Anteilnahme des Erzählers an durch das hist. Präsens gekennzeichneten Vorgängen , wie Rompelman meint , hat es nichts zu tun , wie zahlreiche Beispiele etwa aus 5 Maler Nolten’ sofort zeigen . was bedeutet dann das Präsens , in dem der Interpret die im Roman im Imperfekt erzählten Begebenheiten wiedergibt ?	Aber es ist deutlich , daß diese moderne Verwendung des hist. Präs. eine ganz andere Funktion und Bedeutung hat als in der Frühzeit . Es gehört jetzt zu den Mitteln der Bemühung um die Darstellung des Menschen in seiner Ich-Originität , d. h. der Herausarbeitung des Fiktionsfeldes , und steht damit auf einer Ebene mit der erlebten Rede , die auch erst um diese Zeit sich zu einer bewußten Erzählertechnik auszubilden beginnt . Würde er sich selbst des Imperfekts bedienen , so würde er die Fiktion zu einem historischen Doku- } f ment machen . Denn dieses Imperfekt würde darum nicht die fiktive Gegen- * wart der Romanfiguren bedeuten , weil der re-produzierende Erzähler nicht der produzierende , der , , Schöpfer “ ist und sein raumzeitliches Ich nicht , oder doch nicht im selben Grade wie dieser aus der Erzählung zurücktritt .
195315.xml	1953	Erzähler	Denn dieses Imperfekt würde darum nicht die fiktive Gegen- * wart der Romanfiguren bedeuten , weil der re-produzierende Erzähler nicht der produzierende , der , , Schöpfer “ ist und sein raumzeitliches Ich nicht , oder doch nicht im selben Grade wie dieser aus der Erzählung zurücktritt .	Mit der inneren Anteilnahme des Erzählers an durch das hist. Präsens gekennzeichneten Vorgängen , wie Rompelman meint , hat es nichts zu tun , wie zahlreiche Beispiele etwa aus 5 Maler Nolten’ sofort zeigen . was bedeutet dann das Präsens , in dem der Interpret die im Roman im Imperfekt erzählten Begebenheiten wiedergibt ? Würde er sich selbst des Imperfekts bedienen , so würde er die Fiktion zu einem historischen Doku- } f ment machen . Das Imperfekt in seinem Munde würde seine Vergangenheit und damit eine j Vergangenheit überhaupt bedeuten , die , wie genugsam gezeigt , bezogen auf j das Leben der Romanpersonen sinnlos ist . j Mati könnte nun zunächst der Meinung sein , daß das Präsens der Wieder- j gäbe eine rein logisch-ideelle Funktion hat , Aussage über zeitlos bestehende / / Verhältnisse ( von der Art , , die Nachtigall singt “ ) . Sind doch die Gestalten // der Dichtung zeitlos oder ewig und gilt , , immer “ von ihnen , was ihnen der Dichter einmal zugeschrieben .
198526.xml	1985	Erzähler	Doch angesichts der Narzissusquelle bekennt der Erzähler , der an dieser Stelle mehr weiß als das erlebende Ich , er hätte sich ihr niemals genähert , hätte er früher gewußt , welche Kraft ihr innewohnt ( vgl. 1608 ff. ) .	In den Eingangsversen verspricht der Autor , im Roman , den er auf Amors Geheiß dichte , sei die ganze Liebeskunst enthalten , der Gegenstand sei gut und neu und werde die Herzen fröhlicher machen , doch was er sich zu erzählen vornimmt , ist ein Traum ( vgl. 31 ff. ) . Das Ende des Traums wiederum , verheißt er an späterer Stelle , werde sehr schön sein ( vgl. 201 ff. ) . Ist dieser Lustort wahrhaft paradiesisch oder nur dessen täuschender Schein und in Wahrheit eine Falle ? Guillaume de Lorris , der verschiedentlich die Auflösung des Mysteriums ankündigt ( vgl. etwa 1600 ff. und 2067 ff. ) , hat den Roman nicht zuende gedichtet .
198526.xml	1985	Erzähler	Bevor die Ichfigur des Rosenromans in die Narzissusquelle schaut , gibt ihr der Erzähler die Geschichte dieses Helden zu lesen , die auf dem oberen Brunnenrand der gefaßten Quelle eingraviert ist .	Diese Vorbemerkungen schienen mir nötig , um auf ein grundsätzliches Problem aufmerksam zu machen , das sich vielleicht allen ungeübten Lesern des ersten Rosenromans stellt : Die Auslegungen von Robertson , der die Allegorien auf die allgemein bekannten mittelalterlichen Konventionen bezieht , sind im einzelnen wohl begründet und stimmig , die von Jauß nicht . Dennoch scheint es mir , daß in der Beurteilung des Ganzen Jauß und nicht Robertson dem auf der Spur ist , was sich in diesem Werk - nicht nur gegenüber den älteren gelehrten Psychomachien - sondern auch gegenüber dem Imaginären Chrestiens verändert ausnimmt . Sie wird indessen summarisch abgehandelt : Narzissus war der schöne Jüngling , dem Amor aus Rache eine Falle stellte : durch diesen getäuscht , wurde er von der Liebe zu seinem Spiegelbild ( ombre ) erfaßt und mußte schließlich daran sterben ( vgl. 1440 - 1510 ) : Si en ju morz en laparclose :/ cefoi la some de la chose ( 495 f . ) . Auffälligerweise ist keine Rede davon , daß sich Narzissus erkannt habe .
198526.xml	1985	Erzähler	( 1525 ff. ) Diese Wahrnehmung eines natürlichen Phänomens scheint ganz ungefährlich , jedoch ist es um diese Quelle so bewandt , fugt der Erzähler hinzu , daß es auf der ganzen Welt keine schönere gab ( 1528 ff. ) .	Wohl wissend , wie es dem schönen Jüngling erging , schreckt das Ich zunächst davor zurück , sich auf diese Quelle einzulassen . Als es dann doch einen Blick wagt , beugt es sich über die Quelle , um das fließende Wasser zu sehen und den Sand , der auf dem Grund heller als reines Silber erschien . Nun erblickt das Ich auf dem Grund der Quelle zwei Kristalle , die es aufmerksam betrachtet . Wiederum erklärt uns der Erzähler , wie es sich damit verhält : Wenn die Sonne ihre Strahlen in die Quelle wirft , erscheinen auf den Kristallen mehr als hundert Farben , sie werden gelb , blau und rot , und auf ihnen ist der die Quelle umgebende Garten des Vergnügens getreu abgebildet wie in einem Spiegel , doch genau wie beim vorgehaltenen Spiegel sieht der Betrachter nur dessen eine Hälfte .
198526.xml	1985	Erzähler	Wiederum erklärt uns der Erzähler , wie es sich damit verhält : Wenn die Sonne ihre Strahlen in die Quelle wirft , erscheinen auf den Kristallen mehr als hundert Farben , sie werden gelb , blau und rot , und auf ihnen ist der die Quelle umgebende Garten des Vergnügens getreu abgebildet wie in einem Spiegel , doch genau wie beim vorgehaltenen Spiegel sieht der Betrachter nur dessen eine Hälfte .	( 1525 ff. ) Diese Wahrnehmung eines natürlichen Phänomens scheint ganz ungefährlich , jedoch ist es um diese Quelle so bewandt , fugt der Erzähler hinzu , daß es auf der ganzen Welt keine schönere gab ( 1528 ff. ) . Nun erblickt das Ich auf dem Grund der Quelle zwei Kristalle , die es aufmerksam betrachtet . Um die andere Hälfte zu sehen , muß er sich umwenden . Diese Bemerkung allein schon ist ein Indiz dafür , daß die Kristalle die Augen des Betrachters bedeuten und daß der Vergleich mit dem Spiegel den Vorgang des Sehens erklären soll .
198526.xml	1985	Erzählers	Nun folgt wiederum die Auslegung des Erzählers : Das ist der gefährliche Spiegel , in dem der stolze Narziß sein Gesicht und seine hellen Augen betrachtete , wodurch er dann tot niederfiel .	Um die andere Hälfte zu sehen , muß er sich umwenden . Diese Bemerkung allein schon ist ein Indiz dafür , daß die Kristalle die Augen des Betrachters bedeuten und daß der Vergleich mit dem Spiegel den Vorgang des Sehens erklären soll . Wer sich in diesem Spiegel spiegelt , wird von keinem Beschützer und von keinem Arzt davor bewahrt , daß er im Medium seiner Augen nicht etwas sähe , was ihn nicht sogleich zur Liebe hinfiihrt . ( 1571 ff. ) An dieser Stelle erfolgt nun die Umbenennung der Narzissusquelle , von der ich eingangs sprach .
198526.xml	1985	Erzähler	( 1630 ff. ) An diesem Punkt des Geschehens drückt sich am deutlichsten aus , daß der Erzähler ein wissender Interpret ist , der sich vom selbstvergessenen Ich unterscheidet : Doch zu meinem Unglück ( oder : in einem unglückseligen Moment ) habe ich mich gespiegelt .	Und von diesem gespiegelten Korn lassen sich jene Vögel einfangen , um die es Amor zu tun ist ( vgl. 1591 ff. ) . Während nun die Ichfigur sich auf die wunderbaren Dinge konzentriert , die auf den Kristallen erscheinen , als wären sie darauf gemalt , vergißt sie den anfänglichen Grund ihrer Befürchtungen : Es gefiel mir nun , dort zu verweilen und die Quelle zu betrachten und die Kristalle , die mir hunderttausend Dinge zeigten , die auf ihnen erschienen . Ach ! Wie oft habe ich seither geseufzt !
198526.xml	1985	Erzähler	( 1615 ff. ) Der Erzähler verwendet ein starkes Wort für das , was der Ichfigur nun widerfährt : rage ( 1623 ) .	( 1607 ff. ) Zwar erklärt der Kommentar ausdrücklich , das Ich habe sich selbst gespiegelt , doch warum das Ich in die Falle geraten ist , wird erst danach enthüllt : Im Spiegel wählte ich unter hundert Dingen mit Rosen beladene Rosensträucher aus . Und da ergriff mich ein solches Begehren , daß ich sogar fiir Pavia oder fiir Paris nicht davon abgelassen hätte , dorthin zu gehen . Der solchermaßen von der Wut angefallene wendet sich sogleich vom Spiegel ab , um das Objekt seines Begehrens aufzusuchen . Ich will nun in meiner Deutung von den drei Momenten ausgehen , die mir am deutlichsten aufgefallen sind : 1. Obwohl der Autor den Blick der Ichfigur in die Narzissusquelle taucht , sieht diese zunächst einen natürlichen Spiegel , dann zwei Kristalle und schließlich das Objekt ihres Begehrens , das Ich erblickt jedoch nicht sein eigenes Antlitz . 2. Guillaume de Lorris definiert die Narzissusquelle ausdrücklich als den Ort , wo das Begehren entspringt .
