Unnamed: 0.1	Unnamed: 0	idx	path	token	sentence	context	label_fold1	confidence_fold1	label_fold2	confidence_fold2	label_fold3	confidence_fold3	label_fold4	confidence_fold4	label_fold5	confidence_fold5	label_fold6	confidence_fold6	label_fold7	confidence_fold7	label_fold8	confidence_fold8	label_fold9	confidence_fold9	label_fold10	confidence_fold10	majority_label_1	majority_count_1	label_distribution_counts_1	majority_label_2	majority_count_2	label_distribution_counts_2	majority_label_3	majority_count_3	label_distribution_counts_3	majority_label_4	majority_count_4	label_distribution_counts_4	majority_label_5	majority_count_5	label_distribution_counts_5	majority_label_6	majority_count_6	label_distribution_counts_6	majority_label_7	majority_count_7	label_distribution_counts_7	majority_label_8	majority_count_8	label_distribution_counts_8	majority_label_9	majority_count_9	label_distribution_counts_9	majority_label_10	majority_count_10	label_distribution_counts_10
826	243	15006	3.0/1965/11/12/knistern-im-morschen-geb.xml	erzähler	– auf den Erzähler übergeht.	['Es ist die Geschichte – ein Labyrinth von Schicksalen, ineinander verfließend wie die Ausgeburten eines Angsttraums – die Geschichte eines vertauschten Hutes, mit dem die Identität des früheren Besitzers – fürs Leben?', 'für eine Stunde Schlaf?', '– auf den Erzähler übergeht.', 'Auch die Vergangenheit langt aus gespenstisch verschobenen Zeitkulissen nach seinem Ich und verwandelt ihn noch weiter in den Golem, den magisch belebten Lehmkloß, den sagenhaften Revenanten, der alle dreiunddreißig Jahre in der Judenstadt auftaucht, Unheil und Entsetzen um sich verbreitend.', 'Aber im vielfältig geschichteten Leben des Erzählers klafft noch eine Lücke von Jahren, zu denen seine Erinnerung keinen Zugang findet, so wie kein Zugang zu dem Zimmer mit den vergitterten Fenstern führt, in dem sich, wie es heißt, der Golem zu zeigen pflegt.']	b	0.99634004	d	0.98930967	d	0.9473541	d	0.7301764	d	0.9922506	d	0.99903667	d	0.9976156	d	0.98512846	b	0.5126828	b	0.99806637	d	696	{'b': 304, 'd': 696}	d	672	{'d': 672, 'b': 328}	d	779	{'b': 221, 'd': 779}	d	778	{'b': 222, 'd': 778}	d	850	{'d': 850, 'b': 150}	d	838	{'d': 838, 'b': 162}	d	880	{'d': 880, 'b': 120}	d	861	{'d': 861, 'b': 139}	d	886	{'d': 886, 'b': 114}	d	905	{'d': 905, 'b': 95}
827	5404	849716	3.0/1953/12/10/funk-fuer-anspruchsvolle.xml	erzählerin	Das Mißverständnis dessen, was Kultur ist, kann nicht überlegener und versöhnlicher glossiert werden als in diesem leichtfüßigen kleinen Werk, das beim NWDR Hamburg in der Erzählerin Gisela von Collande und in dem singenden Autobiographen Helmuth Melchert höchst geistvolle Interpreten fand.	['(Hier hat H. H. Spitz als Dirigent und Einstudierer Vorzügliches geleistet.)', 'Alles das, um „Das Ende einer Welt“ im Klang sinnfällig zu machen, jene behutsame und fast heitere Geschichte Wolfgang Hildesheimers von der künstlichen Insel bei Venedig, durch deren Einsturz sich die Marquesa, die sie erbauen ließ, und ihre Gäste nicht in dem Genuß einer barock-imitierenden Flötensonate stören lassen.', 'Das Mißverständnis dessen, was Kultur ist, kann nicht überlegener und versöhnlicher glossiert werden als in diesem leichtfüßigen kleinen Werk, das beim NWDR Hamburg in der Erzählerin Gisela von Collande und in dem singenden Autobiographen Helmuth Melchert höchst geistvolle Interpreten fand.', '„Wozu noch der Reim?“ fragte vor sechzig Jahren Arno Holz, der Dichter des „Phantasus“.', '„Der erste, der auf Sonne Wonne reimte, war ein Genie.']	b	0.9995987	b	0.99973136	b	0.9996842	b	0.74918777	b	0.99958056	b	0.99844944	b	0.9993486	b	0.9960657	b	0.99968946	b	0.9992761	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
828	5626	858783	3.0/2007/11/25/L-Kurzek.xml.xml	erzähler	Anteilnahme am Erzählten, vermittelt über die emotionale Anteilnahme am Erzähler, der uns in seiner phonetischen Realpräsenz unabweisbar nahe ist.	['Das heißt auch, dass die erzählerischen Formen, von der Grammatik, Topik und Rhetorik bis zu den literarischen Referenzen, aufruhen auf unserer literarisch geprägten Weltaneignung.', 'Und doch bringt die Spontaneität des mündlichen Ausdrucks ein Gefühl der unmittelbaren Anteilnahme hervor.', 'Anteilnahme am Erzählten, vermittelt über die emotionale Anteilnahme am Erzähler, der uns in seiner phonetischen Realpräsenz unabweisbar nahe ist.', 'Und zwar auf andere Weise, als dies bei einem üblichen Hörbuch mit vorgelesenen schriftlichen Texten der Fall ist.', 'Eben weil wir hörend Zeuge des Augenblicks werden, in dem sich die folgenschwere Objektivierung eines inneren Prozesses ereignet.']	c	0.9108441	d	0.99483806	b	0.9994885	c	0.7484985	b	0.9994253	b	0.99738044	b	0.99822336	b	0.98296595	b	0.99674207	b	0.9992236	b	695	{'b': 695, 'c': 196, 'd': 109}	b	719	{'c': 201, 'b': 719, 'd': 80}	b	809	{'b': 809, 'c': 137, 'd': 54}	b	838	{'b': 838, 'd': 42, 'c': 120}	b	887	{'b': 887, 'c': 80, 'd': 33}	b	899	{'b': 899, 'c': 82, 'd': 19}	b	915	{'b': 915, 'd': 11, 'c': 74}	b	946	{'c': 47, 'b': 946, 'd': 7}	b	946	{'b': 946, 'c': 47, 'd': 7}	b	952	{'b': 952, 'c': 46, 'd': 2}
829	1055	205731	3.0/1992/03/06/katastrophales-denken.xm.xml	erzählers	Und am Ende bleibt beim Leser das unabweisbare Gefühl einer großen, durch zusammengebissene Zähne vorgetragenen Einsamkeit des Erzählers.	['In diesem Sinne, oder besser: gegen diesen Sinn, läßt sich sein neuer Roman „Unstern“ auch als eine sarkastisch forcierte Identifikation mit dem Aggressor begreifen.', 'Mehr noch, eine stille Grundtrauer überzieht den Text von seinen Rändern her.', 'Und am Ende bleibt beim Leser das unabweisbare Gefühl einer großen, durch zusammengebissene Zähne vorgetragenen Einsamkeit des Erzählers.', 'Doch wir wollen dem Erzähler in dem Wunsch und Bemühen, vom Kopf abwärts leblos zu sein, noch weiter folgen.', 'Tot der Raum des menschlichen Körpers, unwirklich der Raum der toten Dinge: Das wäre der Befund.']	b	0.7945706	c	0.63610935	b	0.99915934	c	0.5667374	d	0.9993574	c	0.9988445	d	0.9771095	d	0.9889733	c	0.95088804	b	0.8441187	c	397	{'b': 291, 'd': 312, 'c': 397}	c	393	{'d': 309, 'c': 393, 'b': 298}	c	428	{'c': 428, 'b': 290, 'd': 282}	c	410	{'b': 311, 'c': 410, 'd': 279}	c	437	{'c': 437, 'd': 272, 'b': 291}	c	473	{'d': 251, 'b': 276, 'c': 473}	c	470	{'b': 269, 'c': 470, 'd': 261}	c	479	{'c': 479, 'b': 273, 'd': 248}	c	501	{'c': 501, 'b': 262, 'd': 237}	c	476	{'b': 260, 'c': 476, 'd': 264}
830	1757	343202	3.0/1966/09/30/die-gescheiterte-revolut.xml	erzähler	Aber der Verfasser ist kein guter Erzähler und hat keinen glücklichen Griff.	['Was hätte ein guter Erzähler aus Episoden machen können wie den Märztagen in Wien und Berlin, aus dem Heckerputsch in Baden, aus dem Dombaufest in Köln, aus Gottfried Kinkels und Carl Schurz’ abenteuerlicher Flucht!', 'Memoiren und Briefe der schreibfreudigen Generation enthalten alles, was man braucht, man muß nur auswählen.', 'Aber der Verfasser ist kein guter Erzähler und hat keinen glücklichen Griff.', 'Auch da, wo er Anekdoten und Details einsetzt, entsteht kein Bild, und die Hinrichtung Robert Blums in Wien, die geschmacklos geschildert ist, möchte man gleich wieder vergessen.', 'Zitate über Zitate, Meinungen über Meinungen werden ausgestreut.']	b	0.999616	b	0.99964714	b	0.9996501	b	0.70746326	b	0.99956053	b	0.99847394	b	0.9991763	b	0.9970872	b	0.999647	b	0.999303	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
831	2779	390547	3.0/1995/03/03/Verliebt_in_einen_Dichte.xml	erzähler	Der 1943 in Pisa geborene italienische Schriftsteller hat den acht Jahre zuvor verstorbenen portugiesischen Dichter zu seinem Leitstern erwählt und ihm sowohl als Philologe wie als Erzähler vielfältige Reverenz erwiesen.	"['Von Antonio Tabucchi sprechen heißt, von Fernando Pessoa sprechen.', 'Der 1943 in Pisa geborene italienische Schriftsteller hat den acht Jahre zuvor verstorbenen portugiesischen Dichter zu seinem Leitstern erwählt und ihm sowohl als Philologe wie als Erzähler vielfältige Reverenz erwiesen.', 'Tabucchi, der portugiesische Sprache und Literatur an der Universität Genua lehrte, lange Leiter des italienischen Kulturinstituts in Lissabon war und mit einer um die Pessoa-Forschung verdienten Portugiesin verheiratet ist, zeichnet nicht nur als Herausgeber der italienischen Pessoa-Ausgabe und hat bedeutende Essays über Pessoa verfaßt (eine deutsche Ausgabe erschien 1992 in der Edition Akzente des Hanser-Verlags unter dem Titel ""Wer war Fernando Pessoa?', '""), Tabucchi umkreiste auch als Erzäh ler immer wieder den Kosmos Pessoa und versuchte jenem Dichter auf die Spur zu kommen, der sein Genie mit Vorliebe darauf verwandte, seine Spuren zu verwischen oder vielmehr möglichst viele falsche Spuren zu legen.']"	b	0.9995763	b	0.99967575	b	0.9996799	b	0.752541	b	0.9995449	b	0.998396	b	0.99947745	b	0.997134	b	0.9996891	b	0.9992343	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
832	4428	654517	3.0/2010/10/07/iptc-bdt-20101007-286-26.xml	erzähler	Er ist ein ganz großer Erzähler seiner Zeit.	"['«Wir sind alle im Glück», sagte Suhrkamp-Verlegerin Ulla Unseld-Berkéwicz.', '«Es ist eine wunderbare Entscheidung.', 'Er ist ein ganz großer Erzähler seiner Zeit.', 'Er hat den Satz geprägt: ""Literatura es fuego"" (Literatur ist Feuer) - und genauso sind seine Werke», schwärmte die Verlegerin.', 'Als Journalist, TV-Moderator und Präsident der Schriftstellervereinigung PEN International hat Vargas Llosa immer auch aktiv Politik gemacht.']"	b	0.99920005	b	0.99940944	b	0.99958235	b	0.7116681	b	0.99946815	b	0.99835336	b	0.9960305	b	0.9965978	b	0.99966145	b	0.9991571	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
833	3039	406155	3.0/1986/10/10/die-flucht-hinaus.xml.xml	erzähler	„Anonymität der nächtlichen Straßen, durch die schon der scharfe Luftzug des Morgens weht, ich glitt hinein in sie wie in eine Höhle.“ Der Erzähler in diesem Roman, ein Mann, weder alt noch jung, so darf man vermuten, reißt sich aus der tödlichen Ruhe los, die ihn wie die andern festzusetzen, ja: zu lähmen droht.	['In Undine Gruenters erstem Roman wird der herrschende Stillstand aufgebrochen in einer Parforcejagd durch das Dickicht der Städte, einer Atem- und Ratlosigkeit auftreibenden Irrfahrt ohne Ende, die dem Tagtraum entspringt und den Ängsten der Nacht, dem verfehlten Wirklichen und widerrufbarer Verfügungsgewalt: Fliehen, nicht, um anzukommen, sondern um Dinge zu sehen, neu und anders, in ihrem aufplatzenden Geheimnis, in einer Entbergung, die sich immer wieder zurücknimmt – Undine Gruenter: „Ein Bild der Unruhe“, Roman; Carl Hanser Verlag, München 1986; 180 S., 26,– DM.', '„Anonymität der nächtlichen Straßen, durch die schon der scharfe Luftzug des Morgens weht, ich glitt hinein in sie wie in eine Höhle.“ Der Erzähler in diesem Roman, ein Mann, weder alt noch jung, so darf man vermuten, reißt sich aus der tödlichen Ruhe los, die ihn wie die andern festzusetzen, ja: zu lähmen droht.', 'Immer wieder bricht er auf, verläßt sein verrottetes Zimmer und taucht ein in die verwachsene Zeichenwelt seiner Stadt: Er streunt durch verlassene Straßen, Hinterhöfe, Spelunken; er taumelt an Bauschutt, Ruinen, vergessenen Bahnhöfen vorbei, er ist am nächtlichen Fluß – „gehen und gehen und im Einatmen außer sich geraten ...“ In diesen Stunden des Umherziehens ist er – auch – glücklich.', 'Das Glück vorbehaltloser Einsamkeit: Er sieht, was ist in dieser Stadt, aber das kann ihm nicht genügen.']	d	0.6656761	b	0.9911131	d	0.9990669	d	0.6868848	d	0.97429955	b	0.9704071	d	0.9981219	b	0.99634296	d	0.99969935	d	0.99327385	d	684	{'d': 684, 'b': 316}	d	696	{'d': 696, 'b': 304}	d	810	{'b': 190, 'd': 810}	d	766	{'b': 234, 'd': 766}	d	851	{'d': 851, 'b': 149}	d	835	{'b': 165, 'd': 835}	d	886	{'d': 886, 'b': 114}	d	896	{'d': 896, 'b': 104}	d	902	{'d': 902, 'b': 98}	d	897	{'d': 897, 'b': 103}
834	7159	1083461	3.0/1983/11/11/ein-amerikaner-in-frankf.xml	erzählers	Zwei Familien und zwei Kulturen, zwischen denen Welten liegen, begegnen einander in dem seltsamen Liebespaar: Die bildungsbürgerlich-katholische des Erzählers und die industriell-bourgeoise des assimilierten Juden Stephan Korn.	['Florence, seine Mutter, eine elegante New Yorker Jüdin von erdrückender Fürsorglichkeit, ahnt Schlimmes, als sie monatelang nichts mehr von ihrem Sohn aus Frankfurt hört, der schließlich damit beschäftigt ist, im Bett seiner Agnes, der anderen mächtigen Mutter, herumzuliegen.', 'Sie macht sich kurz entschlossen auf den weg nach Frankfurt, um den entlaufenen Sohn heimzusuchen.', 'Zwei Familien und zwei Kulturen, zwischen denen Welten liegen, begegnen einander in dem seltsamen Liebespaar: Die bildungsbürgerlich-katholische des Erzählers und die industriell-bourgeoise des assimilierten Juden Stephan Korn.', 'Der Roman, kreist diese Gegensätze in detaillierten Sittenbildern ein.', 'Aber es geht um mehr als um amüsante oder melancholische Familiengeschichten.']	d	0.99964833	d	0.9995765	d	0.9992514	d	0.522168	b	0.5244263	d	0.9980704	d	0.9679097	b	0.98928386	b	0.85862225	d	0.9869899	d	706	{'b': 294, 'd': 706}	d	733	{'d': 733, 'b': 267}	d	786	{'d': 786, 'b': 214}	d	803	{'d': 803, 'b': 197}	d	828	{'d': 828, 'b': 172}	d	827	{'b': 173, 'd': 827}	d	887	{'d': 887, 'b': 113}	d	883	{'d': 883, 'b': 117}	d	891	{'d': 891, 'b': 109}	d	909	{'d': 909, 'b': 91}
835	78	4470	3.0/1973/11/30/immanuel-kant-im-emmenta.xml	erzähler	In erschöpften, nach Räuschen todähnlichen Schlafzuständen verliert der Erzähler seine Ungeduld, übernimmt den urtümlichen Rhythmus der winterlichen Landschaft und ist am neunten, dem Abreisetag, nicht-einmal unglücklich, daß er„mit der Niederschrift der Arbeit nicht begonnen hat“.	['Am Anfang hat der Erzähler noch die Willenskraft, seinen Tag in einen bestimmten Rhythmus von Arbeit und Erholung, von Lektüre und Promenade zu gliedern.', 'Doch verhindert gerade die fremde Ordnung des Gasthauses – morgendliche Stubenreinigung, Ritual der drei Mahlzeiten – jede individuelle Einteilung des Tages.', 'In erschöpften, nach Räuschen todähnlichen Schlafzuständen verliert der Erzähler seine Ungeduld, übernimmt den urtümlichen Rhythmus der winterlichen Landschaft und ist am neunten, dem Abreisetag, nicht-einmal unglücklich, daß er„mit der Niederschrift der Arbeit nicht begonnen hat“.', 'Was ist geschehen in den Tagen vom 27.', 'Dezember bis zum 3.']	d	0.83090174	c	0.9473805	d	0.9990897	d	0.63669556	d	0.9994363	d	0.99824643	d	0.73571885	c	0.9975569	c	0.9435733	d	0.99936765	d	685	{'d': 685, 'c': 315}	d	692	{'d': 692, 'c': 308}	d	772	{'d': 772, 'c': 228}	d	776	{'d': 776, 'c': 224}	d	856	{'d': 856, 'c': 144}	d	864	{'d': 864, 'c': 136}	d	894	{'d': 894, 'c': 106}	d	883	{'d': 883, 'c': 117}	d	889	{'d': 889, 'c': 111}	d	889	{'d': 889, 'c': 111}
836	817	195207	3.0/1963/03/29/urlaub-bei-schwejk.xml.xml	erzählers	Das neue Bändchen zeigt die vielfältigen Möglichkeiten des jungen Erzählers; zu unserem Glück bewegt sich Hašek durch eine Welt von Geschichten (in denen er sich bald als Vorläufer Gregor von Rezzoris, bald als satirisch gestimmter Nachbar Meyrinks erweist) unentwegt auf seinen negativen Helden zu.	['In den Jahren 1911/12 (Kafka arbeitete an seinem RomanDer Verschollene) war es nicht eben klar, wohin sich der geplagte Feuilletonist, Kneipenstammgast und Gründer der berühmten Partei für gemäßigten Fortschritt im Rahmen der Gesetze wenden sollte.', 'Das neue Bändchen zeigt die vielfältigen Möglichkeiten des jungen Erzählers; zu unserem Glück bewegt sich Hašek durch eine Welt von Geschichten (in denen er sich bald als Vorläufer Gregor von Rezzoris, bald als satirisch gestimmter Nachbar Meyrinks erweist) unentwegt auf seinen negativen Helden zu.', 'Aber von einem Ur-Schwejk zu reden, wie es der Waschzettel tut, ist ein wenig hoch gegriffen: Im Grunde werden hier die ersten Abenteuer Schwejks dargeboten, die Hašek für verschiedene humoristische Zeitschriften lieferte, darunter die Kabinettstücke:Schwejk an der italienischen Grenze und Wie der brave Soldat Schwejk Meßwein besorgte.', 'Wen es nach einer Stunde Urlaub von der verwalteten Welt verlangt, dem wird hier kräftige Hilfe zuteil.']	b	0.9995473	d	0.9948926	b	0.9996575	b	0.56296486	b	0.9995975	b	0.9985468	b	0.9992824	b	0.9963264	b	0.99964046	b	0.9991387	b	908	{'b': 908, 'd': 92}	b	884	{'b': 884, 'd': 116}	b	981	{'b': 981, 'd': 19}	b	972	{'b': 972, 'd': 28}	b	996	{'b': 996, 'd': 4}	b	990	{'b': 990, 'd': 10}	b	999	{'b': 999, 'd': 1}	b	999	{'b': 999, 'd': 1}	b	999	{'b': 999, 'd': 1}	b	1000	{'b': 1000}
837	6823	1060396	3.0/2008/12/31/D-Hoerbuch.xml.xml	erzähler	Von den vermeintlich freundlichen »Schwarzfellkriegern« auf einer fernen Insel werden dann alle, bis auf den Erzähler und seinen Freund, massakriert.	['Möwen picken an Leichen.', 'Menschen fressen einander.', 'Von den vermeintlich freundlichen »Schwarzfellkriegern« auf einer fernen Insel werden dann alle, bis auf den Erzähler und seinen Freund, massakriert.', 'Das muss man, mit wohligem Schaudern, wie alle Gruselromane der »Schauerromantik« selber lesen – oder hören.', 'Christian Brückner hat beides drauf: den sachlichen Ton des Berichterstatters, der mit nautischen, geografischen, technischen Details dem Leser eine Wirklichkeit vorgaukelt, und den erstaunten Klang eines Kindes, das die Wunder der Welt zum ersten Mal am eigenen Leib erfährt.']	c	0.9083878	c	0.9173121	a	0.75486046	d	0.3981159	b	0.9950353	a	0.5622795	c	0.44405332	d	0.9958046	a	0.67205644	c	0.9924793	c	412	{'a': 310, 'c': 412, 'b': 95, 'd': 183}	c	397	{'a': 323, 'c': 397, 'b': 89, 'd': 191}	c	450	{'c': 450, 'b': 76, 'a': 293, 'd': 181}	c	476	{'c': 476, 'a': 300, 'd': 163, 'b': 61}	c	486	{'c': 486, 'd': 157, 'a': 297, 'b': 60}	c	507	{'a': 299, 'c': 507, 'd': 161, 'b': 33}	c	529	{'c': 529, 'a': 314, 'b': 35, 'd': 122}	c	523	{'d': 140, 'a': 303, 'c': 523, 'b': 34}	c	548	{'a': 285, 'c': 548, 'd': 142, 'b': 25}	c	545	{'b': 18, 'c': 545, 'a': 308, 'd': 129}
838	6926	1068977	3.0/2008/07/16/L-Boyle-Tab.xml.xml	erzähler	Und der so kluge wie coole Erzähler T. C. Boyle löst mit seinem Buch nicht das Geheimnis, sondern er zeigt es.	['Aber die Sexualität hat sich diesem Wissen nicht gefügt, im Gegenteil: Unter den Mikroskopen und taxonomischen Attacken von Kinseys In seiner Autobiografie fragt sich John Updike, ob die nachfolgenden Generationen dereinst noch verstehen könnten, was er und seine Zeit mit der Sexualität verbunden hätten.', 'Das Problem ist nur, dass Updike – wie wir alle – es nicht verstanden hat.', 'Und der so kluge wie coole Erzähler T. C. Boyle löst mit seinem Buch nicht das Geheimnis, sondern er zeigt es.']	b	0.9968569	b	0.9993882	d	0.99655163	c	0.4096677	c	0.99873096	b	0.9974468	c	0.7408157	c	0.8943672	b	0.9902548	c	0.9326576	c	530	{'c': 530, 'b': 381, 'd': 89}	c	520	{'c': 520, 'b': 386, 'd': 94}	c	562	{'b': 367, 'c': 562, 'd': 71}	c	533	{'c': 533, 'b': 422, 'd': 45}	c	558	{'c': 558, 'b': 404, 'd': 38}	c	604	{'c': 604, 'b': 376, 'd': 20}	c	591	{'b': 396, 'c': 591, 'd': 13}	c	627	{'c': 627, 'b': 361, 'd': 12}	c	628	{'c': 628, 'b': 362, 'd': 10}	c	628	{'c': 628, 'b': 369, 'd': 3}
839	8012	1172769	3.0/1984/09/07/triumph-der-pauschalen-p.xml	erzähler	Würde Herrn K.s Beispiel Schule machen, hätten Autor und Verlag Klagen und Prozesse noch von mehrerlei Seite zu gewärtigen: etwa von den ZeitungenLe Monde, Corriere della sera und unserer Frankfurter Allgemeinen (der Erzähler nämlich schaut in Bernhards Wiener Lieblingscafe „Bräunerhof“ täglich in diese „schamlosen Blätter“), von 140 Mitgliedern des Burgtheaterensembles, die „auf dem Burgtheater allabendlich scharenweise über jede dort aufgeführte Dichtung mit ihrem pervers-provinziellen Händeringen und ihren brutalen Sprechkeulen herfallen“, außerdem, um es kurz zu machen, von mindestens 1,5 Millionen nicht beim Burgtheater angestellten Bewohnern „dieser entsetzlichen Stadt Wien“ mit all ihren Bösartigkeiten und ihrer ständigen kulturellen Schwerstkriminalität.	['Tatsächlich ist bei Bernhard von der „Ehehölle“ und den „Gemeinheiten“ der „Eheleute Auersberg“ immer wieder (ziemlich abstrakt) die Rede, von der „künstlerischen“ Gesellschaftsgeilheit und davon, daß „der Auersberger“, ein Komponist und einstiger Freund des Erzählers, heute trunksüchtig und ein bereits „in den fünfziger Jahren stehengebliebener Webern-Nachfolger“ sei.', 'Mutwillig pikiert über Bernhards Buch könnten freilich nicht nur Komponisten und Alkoholiker sein.', 'Würde Herrn K.s Beispiel Schule machen, hätten Autor und Verlag Klagen und Prozesse noch von mehrerlei Seite zu gewärtigen: etwa von den ZeitungenLe Monde, Corriere della sera und unserer Frankfurter Allgemeinen (der Erzähler nämlich schaut in Bernhards Wiener Lieblingscafe „Bräunerhof“ täglich in diese „schamlosen Blätter“), von 140 Mitgliedern des Burgtheaterensembles, die „auf dem Burgtheater allabendlich scharenweise über jede dort aufgeführte Dichtung mit ihrem pervers-provinziellen Händeringen und ihren brutalen Sprechkeulen herfallen“, außerdem, um es kurz zu machen, von mindestens 1,5 Millionen nicht beim Burgtheater angestellten Bewohnern „dieser entsetzlichen Stadt Wien“ mit all ihren Bösartigkeiten und ihrer ständigen kulturellen Schwerstkriminalität.', 'Spätestens hier ist jedoch anzumerken, daß durch derlei aus dem 300seitigen Zusammenhang gerissene Zitate bei Lesern (oder Richtern) der Eindruck entstehen könnte, Thomas Bernhard schreibe hier wieder mit seinem monomanen Furor an gegen Wien und die Welt.', 'In Wahrheit liest sich dasBuch monoton, erscheint die Geschichte nur noch mechanisch „erregt“.']	b	0.9995352	b	0.99969816	b	0.99964607	b	0.664569	b	0.9994715	b	0.9984701	b	0.9987136	b	0.96079403	b	0.99967706	b	0.9988527	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
